"year","month.name","month.number","region","site","lat","long","plot","stems","lngth.median","mass","stems.dead","lngth.median.dead","mass.dead","litter","live.bg.gm2","dead.bg.gm2","tot.bg.gm2","dist","temp.soil","ph.soil","bulk.density.g.cm3.soil","grav.water.content.soil","om.soil","c.soil","tn.soil","tp.ppm.soil","extractable.no3.mmol.gdw.soil","extractable.nh4.mmol.gdw.soil","extractable.po4.mmol.gdw.soil","porewater.salinity.soil","redox.soil","water.temp.bay","salinity.psu.bay","sp.cond.bay","dissolved.no3.no2.bay","dissolved.nh4.bay","dissolved.po4.bay","dissolved.sio2.bay","water.depth.cm.","water.temp","salinity.psu.","sp.cond","dissolved.no3.no2","dissolved.nh4","dissolved.po4","dissolved.sio2"
2013,"Sep",9,"LUMCON","LUM2",29.25602222,-90.6681,"C",192,68.5,527.999478445718,144,52,193.782188033002,17.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"Bay LaFleur","TB1",29.29316111,-90.60505,"A",384,43,467.975264220172,192,80.5,374.4,69.088,NA,NA,2909.65054541453,20,NA,NA,0.214350267,83.88589052,25.14952153,17.01611697,1.089438497,568.4648296,NA,NA,NA,NA,NA,28.5,13.1,21.91,0.466268411,2.106840228,1.104139623,25.5607612,28,29.5,11.7,19.75,0.439138167,4.718642326,0.992868015,24.90530102
2013,"Oct",10,"Bay LaFleur","TB2",29.29139722,-90.60300556,"A",368,50.5,457.6,352,29,385.6,19.888,NA,NA,4080.73140372061,20,NA,NA,0.33588814,81.02749209,19.3380245,10.71784884,0.789957497,488.7730779,NA,NA,NA,NA,NA,28.7,13.2,22.11,0.393710783,3.203177709,1.102757367,35.61848944,24,30.3,13.3,22.22,0.36027118,2.364923439,0.983537787,20.71274622
2013,"Oct",10,"Bay LaFleur","TB2",29.29139722,-90.60300556,"B",160,59,265.195825826525,240,73,520.304494071129,10.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"Bay LaFleur","TB2",29.29139722,-90.60300556,"C",96,57.5,180.195876525068,176,66,330.621889908818,56.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"Lake Barre","TB3",29.30445,-90.56475833,"A",576,44.5,1160,128,21.75,83.2,17.92,NA,NA,4876.60640584871,20,NA,NA,0.458322198,70.15333805,15.52323743,8.48743273,0.53410028,456.0884424,NA,NA,NA,NA,NA,27.8,15.2,25.01,0.381092065,0.586558058,0.983192223,28.8116424,16,27.8,14.9,24.6,0.442292847,0.495712767,0.975935379,26.88803662
2013,"Oct",10,"Lake Barre","TB3",29.30445,-90.56475833,"B",208,63,668.006728867428,48,34,34.7285012837248,1.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"Lake Barre","TB3",29.30445,-90.56475833,"C",240,74,756.985483450948,0,NA,0,32.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"Lake Barre","TB4",29.29659167,-90.54983333,"A",528,66.5,1053.74303780122,192,54,272,193.92,NA,NA,4868.85090347582,20,NA,NA,0.221517002,84.22258592,33.58032009,23.45211155,1.449489695,1475.432861,NA,NA,NA,NA,NA,27.2,5.9,10.26,0.357747437,0.530123862,1.050922767,42.44924001,24,27.1,5.9,10.26,0.372889898,248.0026905,1.492899124,49.45863808
2013,"Oct",10,"Lake Barre","TB4",29.29659167,-90.54983333,"B",336,74,1159.23343651925,48,74,118.69518551623,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"Lake Barre","TB4",29.29659167,-90.54983333,"C",192,70.5,574.218541987129,112,63,208.434818005242,57.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"LUMCON","LUM1",29.2554,-90.66486111,"A",208,43,146.716055785635,448,54,846.4,92.528,NA,NA,2498.07405741885,20,NA,NA,0.357147245,80.22692058,17.94742164,9.592445419,0.667590014,509.0938625,NA,NA,NA,NA,NA,23.9,9.6,16.33,0.372889898,3.485348687,1.451777008,61.82179967,NA,25.3,12.9,21.53,0.40191295,18.60489554,1.958719397,59.46038171
2013,"Oct",10,"LUMCON","LUM1",29.2554,-90.66486111,"B",288,45.5,417.730933483998,320,63.75,554.266057528565,48.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"LUMCON","LUM1",29.2554,-90.66486111,"C",304,25.5,194.939201010804,304,59.5,492.786742745706,291.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"LUMCON","LUM2",29.25602222,-90.6681,"A",112,62.5,238.4,320,57.25,635.2,179.072,NA,NA,3162.10551920785,20,NA,NA,0.341549084,78.23538033,15.60044893,7.346109725,0.667797285,591.6549051,NA,NA,NA,NA,NA,23.6,11.1,18.65,0.569110962,0.899699021,1.449703624,69.54704581,NA,21.7,12.2,20.38,0.392448911,4.543145742,2.219274653,62.84965182
2013,"Oct",10,"LUMCON","LUM2",29.25602222,-90.6681,"B",160,59.25,366.498647108312,448,62.5,798.429308500138,251.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Oct",10,"LUMCON","LUM2",29.25602222,-90.6681,"C",112,67,219.417323620228,368,51.5,583.235284957892,139.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Nov",11,"LUMCON","LUM1",29.2554,-90.66486111,"A",192,44.5,195.728,608,62.25,1011.04,160.864,NA,NA,3542.92742882828,20,NA,NA,0.34909806,78.48045459,19.07580241,8.953488383,0.742328355,605.326471,NA,NA,NA,NA,NA,14.1,16.7,27.14,1.200677795,5.710370079,1.091353755,44.12248769,12,15.3,16.5,26.86,0.771010449,4.914097345,1.181200395,20.00822089
2013,"Nov",11,"LUMCON","LUM1",29.2554,-90.66486111,"B",240,79,828.035205285353,64,44.5,73.4171752631807,186.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Nov",11,"LUMCON","LUM1",29.2554,-90.66486111,"C",160,91,663.218332964961,96,48,109.937069403023,114.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Nov",11,"LUMCON","LUM2",29.25602222,-90.6681,"A",272,51,411.824,384,74.75,852.336,66.096,NA,NA,6414.06789349467,20,NA,NA,0.364457963,73.64002686,13.72156506,6.569479601,0.569471609,595.2916629,NA,NA,NA,NA,NA,13.7,16.4,26.71,1.408255705,4.508046425,1.024314339,43.13174893,14,15.7,16,26.14,1.061240962,12.58914794,1.348453372,24.57442573
2013,"Nov",11,"LUMCON","LUM2",29.25602222,-90.6681,"B",480,76,1685.86529615286,224,44,232.779710594614,156.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Nov",11,"LUMCON","LUM2",29.25602222,-90.6681,"C",384,84.5,1544.41875370507,224,42,220.313418619889,237.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Dec",12,"LUMCON","LUM1",29.2554,-90.66486111,"A",48,10.5,7.872,512,60.25,811.312,66.528,NA,NA,4907.36098422395,20,NA,NA,0.29586362,78.7655065,13.9782403,7.81151791,0.667406367,519.6116971,NA,NA,NA,NA,NA,13.7,13.9,16.818,3.031653767,9.87617722,1.145607303,29.72752534,NA,20.7,14.4,23.8,0.995623628,24.24418576,1.507412812,18.51236263
2013,"Dec",12,"LUMCON","LUM1",29.2554,-90.66486111,"B",64,25.85,23.6059814972828,432,53,659.968473787186,160.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Dec",12,"LUMCON","LUM1",29.2554,-90.66486111,"C",32,33.5,19.0205629693757,576,32.75,413.41652085286,375.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Dec",12,"LUMCON","LUM2",29.25602222,-90.6681,"A",80,44,130.016,416,52.5,703.328,210.896,NA,NA,5967.99279149546,20,NA,NA,0.343457175,75.13007805,12.23093945,7.433873736,0.62337559,581.6855811,NA,NA,NA,NA,NA,13.9,13.1,17.07,3.550283074,11.75158189,1.133512563,30.05399735,NA,13.9,13.1,17.168,0.776688872,12.4969262,0.969369663,13.70523528
2013,"Dec",12,"LUMCON","LUM2",29.25602222,-90.6681,"B",192,28.25,117.283497085643,272,49,416.296486451258,165.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,"Dec",12,"LUMCON","LUM2",29.25602222,-90.6681,"C",128,43.25,123.002888881663,304,44.5,316.23285162762,442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Jan",1,"LUMCON","LUM2",29.25602222,-90.6681,"A",112,42,122.768,480,48,683.232,173.856,NA,NA,9357.68219068013,20,NA,NA,0.476333105,68.87201735,12.8465384,6.153131411,0.589017048,587.2557041,NA,NA,NA,NA,NA,14.1,5.4,9.57,8.5662,4.621948746,0.6696,42.567,0,NA,NA,NA,NA,NA,NA,NA
2014,"Jan",1,"LUMCON","LUM2",29.25602222,-90.6681,"B",32,45.5,34.9772377909934,224,59.5,401.306681900718,104.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Jan",1,"LUMCON","LUM2",29.25602222,-90.6681,"C",16,8,0.660778241056787,176,47,225.272985364953,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Bay LaFleur","TB1",29.29316111,-90.60505,"A",144,24,59.6272,128,48.5,158.176,138.4,NA,NA,4742.62341657916,20,NA,NA,0.280184068,78.96211116,26.18547068,15.05894024,0.993062347,712.7157984,NA,NA,NA,NA,NA,NA,NA,NA,0.46135,2.831065827,0.19975,1.51995,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Bay LaFleur","TB1",29.29316111,-90.60505,"B",208,10,49.5043119500155,208,13,110.408242573417,88.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Bay LaFleur","TB1",29.29316111,-90.60505,"C",128,19,39.2294369771982,128,45,132.524273918891,145.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Bay LaFleur","TB2",29.29139722,-90.60300556,"A",320,40.25,332.48,256,48,337.776,45.712,NA,NA,6362.72111916383,20,NA,NA,0.382512289,74.21916358,18.38715699,10.38881717,0.775492441,620.392857,NA,NA,NA,NA,NA,NA,NA,NA,0.5011,10.14973877,0.5132,11.25085,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Bay LaFleur","TB2",29.29139722,-90.60300556,"B",64,48.5,82.1032383695181,192,41.5,173.775208618819,41.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Bay LaFleur","TB2",29.29139722,-90.60300556,"C",128,42,126.068910685149,208,48,231.690256666569,13.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Lake Barre","TB3",29.30445,-90.56475833,"A",288,27.75,197.632,272,55.5,481.28,27.968,NA,NA,8315.23569931746,20,NA,NA,0.480306586,69.90614735,18.0102916,10.42317839,0.767868821,509.2243057,NA,NA,NA,NA,NA,NA,NA,NA,0.51475,1.712529647,0.2127,-0.9702,NA,NA,NA,NA,NA,70.1718766,NA,NA
2014,"Feb",2,"Lake Barre","TB3",29.30445,-90.56475833,"B",160,42.5,182.270137369138,176,45,225.811481384048,17.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Lake Barre","TB3",29.30445,-90.56475833,"C",176,50,173.46807666625,160,35,166.605848773961,41.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Lake Barre","TB4",29.29659167,-90.54983333,"A",128,61.75,218.256,384,52,505.488,202.272,NA,NA,7836.80143224516,20,NA,NA,0.191251913,83.09350875,44.55552553,27.73912411,1.669568389,1207.65113,NA,NA,NA,NA,NA,NA,NA,NA,0.78935,3.978554667,0.40505,2.1898,0,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Lake Barre","TB4",29.29659167,-90.54983333,"B",144,42,158.349233496119,176,40,162.990548059202,160.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"Lake Barre","TB4",29.29659167,-90.54983333,"C",176,53,240.66994486994,352,45,372.750305215245,85.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"LUMCON","LUM1",29.2554,-90.66486111,"B",32,38,24.4697643140208,256,56,393.949202111077,119.024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"LUMCON","LUM1",29.2554,-90.66486111,"C",32,15,4.4841843396126,304,50,401.971343195884,144.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"LUMCON","LUM2",29.25602222,-90.6681,"A",400,31.5,228.704,640,46.25,710.528,78.624,NA,NA,2837.71157512808,20,NA,NA,0.414621989,72.24511307,13.70619713,7.081648292,0.658014319,716.8310402,NA,NA,NA,NA,NA,19.6,6.5,11.32,11.79105,12.05004087,0.63835,36.33915,NA,22.5,7.6,12.7,0.2948,14.78574956,1.445,47.3438
2014,"Feb",2,"LUMCON","LUM2",29.25602222,-90.6681,"B",112,34,67.9491811891152,112,55,141.282633800158,48.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Feb",2,"LUMCON","LUM2",29.25602222,-90.6681,"C",240,27,143.144088348791,96,39.5,87.6618742141337,54.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Mar",3,"LUMCON","LUM1",29.2554,-90.66486111,"A",224,38.75,125.056,272,59,433.12,95.024,NA,NA,4306.17583476698,20,NA,NA,0.306226495,78.42752806,20.38173142,10.00098181,0.700336139,625.4878761,NA,NA,NA,NA,NA,14.4,11.6,19.35,3.9021,8.7297,0.5231,27.1587,NA,14.6,9.6,16.27,5.1587,15.9345,0.6032,42.5121
2014,"Mar",3,"LUMCON","LUM1",29.2554,-90.66486111,"B",144,47,126.298197492076,272,33,196.477490780529,30.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Mar",3,"LUMCON","LUM1",29.2554,-90.66486111,"C",64,44.5,53.3138510900784,224,31.5,120.451887405471,147.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Mar",3,"LUMCON","LUM2",29.25602222,-90.6681,"A",384,43.75,276.4,384,47,396.688,97.168,NA,NA,4888.10594384989,20,NA,NA,0.358626271,77.93675096,16.75041876,8.82607031,0.712753118,651.0558396,NA,NA,NA,NA,NA,14.3,12.2,20.39,2.9576,6.0245,0.5697,23.4525,NA,16.1,8.9,15.11,3.2136,9.4463,0.6555,37.7072
2014,"Mar",3,"LUMCON","LUM2",29.25602222,-90.6681,"B",112,47,119.089803662725,144,45,202.883582713451,52.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Mar",3,"LUMCON","LUM2",29.25602222,-90.6681,"C",208,43,192.593118275182,64,55.5,88.9905115401314,68.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Apr",4,"LUMCON","LUM1",29.2554,-90.66486111,"A",240,61,652.8176,192,31.25,454.256,24.4,NA,NA,6124.70742565106,20,NA,NA,0.309924204,79.09643616,18.37313786,8.940677034,0.644577367,630.5297055,NA,NA,NA,NA,NA,25.4,6.9,12.12,1.7474,2.0853,0.2092,9.9371,6,29.8,8.5,14.75,1.2058,20.1434,0.3973,17.6272
2014,"Apr",4,"LUMCON","LUM1",29.2554,-90.66486111,"B",64,67,134.763994862691,352,39,299.390641781381,98.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Apr",4,"LUMCON","LUM1",29.2554,-90.66486111,"C",112,69,261.89080106799,192,45,213.680529985371,167.872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Apr",4,"LUMCON","LUM2",29.25602222,-90.6681,"A",304,57.5,414.88,160,48.5,212.944,30.144,NA,NA,2595.41898375441,20,NA,NA,0.317335731,78.31492397,17.61078118,9.75065929,0.668209598,623.1116492,NA,NA,NA,NA,NA,25.6,6.7,11.77,2.2431,3.9936,0.3202,15.628,7.5,27,7.1,12.5,1.7614,10.7152,1.1679,12.2735
2014,"Apr",4,"LUMCON","LUM2",29.25602222,-90.6681,"B",160,60.5,295.581330021879,80,33,55.7574898569238,16.704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Apr",4,"LUMCON","LUM2",29.25602222,-90.6681,"C",416,58,559.074175483141,192,31,120.550428298899,36.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,"A",224,55.5,399.872,80,27,89.536,0,NA,NA,4734.60048308996,20,NA,NA,0.212291868,84.62187376,31.39722491,17.76509432,1.057542797,579.3767795,NA,NA,NA,NA,NA,28.5,18.1,29.48,0.36305,1.8065,0.25585,7.82105,NA,29.1,18.1,29.35,0.73845,2.3629,0.37375,9.84405
2014,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,"B",208,62,504.684027758932,80,19,28.9665377291837,40.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"Bay LaFleur","TB1",29.29316111,-90.60505,"C",272,68,714.32114436339,64,29.5,40.7824221084009,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,"A",448,38,879.312,224,31,177.024,0,NA,NA,4076.1850747434,20,NA,NA,0.269764402,79.89787148,20.14587525,11.02710152,0.788829507,567.1799428,NA,NA,NA,NA,NA,29,18.3,29.72,0.23705,1.1109,0.16065,1.52795,NA,28.6,18.3,29.63,0.25085,0.377,0.1587,-0.804
2014,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,"B",208,66,567.090817872982,16,42,14.8479050803419,49.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"Bay LaFleur","TB2",29.29139722,-90.60300556,"C",288,56.5,564.213818947763,0,NA,0,30.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,"A",224,44.75,367.296,96,35.75,156.688,0,NA,NA,6016.39782354693,20,NA,NA,0.466332785,67.11148316,15.25677497,6.863328743,0.514027183,549.1440979,NA,NA,NA,NA,NA,27.1,20.2,32.3,0.2715,0.5061,0.1149,0,NA,26.9,20.2,32.48,0.3499,0.9334,0.15295,0
2014,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,"B",176,49,246.09736440385,96,37.5,78.3633265824256,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"Lake Barre","TB3",29.30445,-90.56475833,"C",144,44,164.22799696435,48,47,55.0827664572016,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"Lake Barre","TB4",29.29659167,-90.54983333,"A",256,68.75,865.376,0,NA,0,286.304,NA,NA,7111.79567593829,20,NA,NA,0.175680034,87.14448237,44.24778761,24.18667512,1.376476124,1451.536957,NA,NA,NA,NA,NA,26.8,20.2,32.33,1.85915,1.0572,0.2763,-0.0627,NA,26.8,20.4,32.68,0.7222,1.4045,0.30155,1.0735
2014,"May",5,"Lake Barre","TB4",29.29659167,-90.54983333,"B",224,88.5,773.351995648449,160,28.5,95.3590449943524,46.912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"Lake Barre","TB4",29.29659167,-90.54983333,"C",192,89.5,707.689596957374,160,44.5,161.549667792459,42.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"LUMCON","LUM1",29.2554,-90.66486111,"A",288,35.5,421.36,64,35.5,28.304,146.08,NA,NA,4798.51651988721,20,NA,NA,0.438024046,73.49684723,14.1251405,8.128265143,0.567891042,538.6652259,NA,NA,NA,NA,NA,28.7,18.4,29.87,0.2195,2.0263,0.20725,-0.87565,NA,29,18.3,29,0.25395,2.3921,0.19995,2.89245
2014,"May",5,"LUMCON","LUM1",29.2554,-90.66486111,"B",16,89,71.2353753252955,48,33,50.1095763113333,11.504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"LUMCON","LUM1",29.2554,-90.66486111,"C",64,53,83.1085395700097,80,30,44.1595526790632,2.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"May",5,"LUMCON","LUM2",29.25602222,-90.6681,"A",768,36.5,913.264,160,28.75,131.776,0,NA,NA,2579.37311677602,20,NA,NA,0.341709007,77.7783325,13.48011683,7.004084691,0.559419137,577.5929586,NA,NA,NA,NA,NA,28.4,18.7,30.22,0.6388,3.5118,0.23665,1.92505,NA,30.9,18.5,30.1,0.58555,4.0398,0.39805,5.9612
2014,"May",5,"LUMCON","LUM2",29.25602222,-90.6681,"B",192,52.5,326.003663003566,48,30,32.2854214582237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
